hhid,member,panelid,weight,stratum,psu,block,domain,quarter,week,region,area,zone,psu_centroid_lat,psu_centroid_long,q1_02,q1_03,q1_04,q1_05,q1_06,q1_07,q1_08,q1_09,q1_10,q1_11,q1_12,q1_13,q1_14,q1_15,q1_16,q2_01,q2_02,q2_03,q2_04,q2_05,q2_06,q2_07,q2_08,q2_09,q2_10,q2_11,q2_12,q2_13,q2_14,q2_15,q2_16,q2_17,q2_18,q2_19,q2_20,q3_01,q3_02,q3_03,q3_04,q3_05,q3_06,q3_07_1,q3_07_2,q3_07_3,q3_07_4,q3_07_5,q3_07_6,q3_07_7,q3_08,q3_09,q3_10,q3_11,q3_12,q3_13,q3_14,q3_15,q3_15b,q3_16,q3_17,q3_18,q3_19,q3_20,q3_21,q3_22,q3_23,q3_24,q3_25,q3_26,q3_27,q3_28,q3_29,q3_30,q3_31,isic_code,q3_32,q3_33,isco_code,q3_34,q3_35,q3_36,q3_37,q3_38,q3_39,q3_40,q3_41,q4_01,q4_02,q4_03,q4_04,q4_05,q4_06,q4_07,q4_08,q4_09,q5_01,q5_02,q5_03a,q5_03b,q5_04,q5_05,q5_06,q5_07,q6_01,q6_01b,q6_02a,q6_02b,q6_02c,q6_02d,q6_02e,q6_02f,q6_03a,q6_03b,q6_03c,q6_03d,q6_03e,q6_03f,q6_03g,q6_03h,q6_03i,q6_04a,q6_04b,q6_04c,q6_04d,q6_04e,q6_04f,q6_05a,q6_05b,q6_05c,q6_05d,q6_05e,q6_05f,q6_05g,q6_05h,q6_05i,q6_06,q6_06b,q6_07,q6_08,q6_09,q6_10,q6_11,q6_12,q6_13,q6_11b,q6_12b,q6_13b,q6_14,q6_15,q6_16,q6_17,q6_18,q6_19,q6_20a,q6_20b,q6_21,q6_22,q6_23,q6_24a,q6_24b,q6_25
04 0312 066 2,3,103,110.8989912158863,04 0,04 0312,3,Coast/Rural,174,7,04,Coast,Rural,6.8008471,-58.064442,Grand/great-grand child,Male,15,Not Married/ Never lived together,East Indian,Guyana,,Region 4,In this city/village,Yes,Yes,Secondary,Frm 3/Grd 9,,None,No,,,No,No,99,No,,,No,,,,No,,No,,,No,In school/ training,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Student,No,,,,,,Parents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5000,0,0,,0,No,,,Yes
04 0312 066 2,4,104,110.8989912158863,04 0,04 0312,3,Coast/Rural,174,7,04,Coast,Rural,6.8008471,-58.064442,Grand/great-grand child,Male,12,Not Married/ Never lived together,East Indian,Guyana,,Region 4,In this city/village,Yes,Yes,Secondary,Std 4/Grd 6,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04 0312 079 6,1,102,110.8989912158863,04 0,04 0312,4,Coast/Rural,174,7,04,Coast,Rural,6.8008471,-58.064442,Head,Male,21,Living together,African/ Black,Guyana,,Region 4,In this city/village,Yes,No,Secondary,Frm 4/Grd 10,,None,No,,,No,No,99,No,,,Yes,Other reason,Not sure to return,No,Yes,Sought assistance of friends or relatives,,,Less than 3 months,"Yes, in the last 7 days",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 month and less than 3 months,Yes,Other,72,Private employee (work for another person or company),,Paid Casual,Guyana,Spouse/Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,40000,0,0,0,No,,,Yes
04 0312 079 6,2,101,110.8989912158863,04 0,04 0312,4,Coast/Rural,174,7,04,Coast,Rural,6.8008471,-58.064442,Spouse/ partner,Female,18,Living together,East Indian,Guyana,,Region 4,In this city/village,Yes,No,Secondary,Frm 5/Grd 11,,GCE O' levels/CXC 5+,No,,,Yes,,,,,,,,,,,,,,,,,No,,32,,,Full time work is less than 40 hrs/wk,8,0,0,0,8,8,8,,32,,Yes,Yes,Yes,In the past 30 days,Asked my boss to work more hours in my current job,,"Employee (for another person, for a company or for the government)",,A verbal agreement,Permanent without time limit,,,No,No,No,No,No,No,,3,ZUCOM SELLERS,"RETAIL OF GROCERY, PIPE PART AND BEVERAGE",4711,SALE GIRL,SELLING OF THE GOOD IN THE STORE,5223,Corporate business/company (un-limited),Don't know,,"In a fixed shop, store",2 to 4 persons,None,Less than 6 months,Yourself,,,,,,,,,,,,,,,,,,16000,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,No,,,Yes
04 0312 107 2,1,101,110.8989912158863,04 0,04 0312,5,Coast/Rural,174,7,04,Coast,Rural,6.8008471,-58.064442,Head,Male,53,Married,East Indian,Guyana,,Region 4,In this city/village,Yes,No,Secondary,Frm 4/Grd 10,,None,No,,,Yes,,,,,,,,,,,,,,,,,No,,40,,,,8,8,8,8,8,0,0,,40,,No,,No,,,,"Employee (for another person, for a company or for the government)",,A verbal agreement,Permanent without time limit,,,No,No,Yes,No,Yes,Yes,,3,GUYSUCO,GROWING OF SUGAR,0114,SUPERVISOR,OVERSEA OTHER EMPLOYEE,3122,Government (Central or Local),,,"In a fixed factory, office",50 or more persons,,10 years or more,Yourself,,,,,,,,,,,,,,,,,,80000,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,No,,,Yes
04 0312 107 2,2,102,110.8989912158863,04 0,04 0312,5,Coast/Rural,174,7,04,Coast,Rural,6.8008471,-58.064442,Spouse/ partner,Female,52,Married,East Indian,Guyana,,Region 4,In this city/village,Yes,No,Secondary,Std 4/Grd 6,,None,No,,,Yes,,,,,,,,,,,,,,,,,No,,40,,,,8,8,8,8,8,0,0,,40,,Yes,Yes,No,,,,"Employee (for another person, for a company or for the government)",,A written contract,Limited time,12 months or more but less than 24 months,3 years or more,Yes,No,Yes,Yes,Yes,No,,3,MINISTRY OF AGRICULTURE,RESOURCES CENTRE OF THE AGRICULTURE ACTIVITIES IN GUYANA,8411,CLEANER,CLEANING FTHE BUILDING,9112,Government (Central or Local),,,"In a fixed factory, office",5 to 9 persons,,10 years or more,Yourself,,,,,,,,,,,,,,,,,,51000,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,No,,,Yes
04 0312 107 2,3,103,110.8989912158863,04 0,04 0312,5,Coast/Rural,174,7,04,Coast,Rural,6.8008471,-58.064442,Son/daughter,Male,32,Married,East Indian,Guyana,,Region 4,In this city/village,Yes,No,Secondary,Frm 3/Grd 9,,None,No,,,Yes,,,,,,,,,,,,,,,,,No,,40,,,,8,8,8,8,8,0,0,,40,,No,,No,,,,"Employee (for another person, for a company or for the government)",,A verbal agreement,Permanent without time limit,,,Yes,No,Yes,No,Yes,No,,3,MINISTRY OF AGRICULTURE,AGRICULTURE RESOURCES AND RESEARCH,8413,FISH ATTENDANT,CLEAN AND FEED THE FISHES,9216,Government (Central or Local),,,"In a fixed factory, office",5 to 9 persons,,10 years or more,Yourself,,,,,,,,,,,,,,,,,,60000,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,No,,,Yes
04 0312 107 2,4,104,110.8989912158863,04 0,04 0312,5,Coast/Rural,174,7,04,Coast,Rural,6.8008471,-58.064442,Son/daughter-in-law,Female,21,Married,East Indian,Guyana,,Region 4,In another city/village of this Guyana region,Yes,No,Primary,Std 3/Grd 5,,None,No,,,No,No,99,No,,,No,,,,No,,No,,,No,Housework/ family responsibilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Housewife,No,,,,,,Spouse/Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,No,,,Yes
04 0312 114 2,1,101,110.8989912158863,04 0,04 0312,4,Coast/Rural,174,7,04,Coast,Rural,6.8008471,-58.064442,Head,Male,28,Living together,Mixed,Guyana,,Region 7,In another city/village of this Guyana region,Yes,No,Secondary,Frm 4/Grd 10,,None,No,,,Yes,,,,,,,,,,,,,,,,,No,,66,,,,11,11,11,11,11,0,0,,55,,No,,Yes,From 1 month to less than 3 months ago,Asked my boss to work more hours in my current job,,"Employee (for another person, for a company or for the government)",,A verbal agreement,Permanent without time limit,,,No,No,No,No,No,No,,3,"ON SITE CONSTRUCTION,  NO OFFICIAL BUSINESS NAME",CONSTRUCTION OF HOUSES,4100,MASON,ASSIST WITH THE CONSTRUCTION OF HOUSE,7113,"Business owned by individual, family or partners",Don't know,,In a construction site,2 to 4 persons,2 to 4 persons,6 months or more but less than 1 year,Yourself,,,,,,,,,,,,,,,,,,100000,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,No,,,Yes
04 0312 114 2,2,102,110.8989912158863,04 0,04 0312,4,Coast/Rural,174,7,04,Coast,Rural,6.8008471,-58.064442,Spouse/ partner,Female,21,Living together,Mixed,Guyana,,Region 7,In another Guyana region,Yes,No,Secondary,Frm 4/Grd 10,,None,No,,,No,No,99,No,,,No,,,,Yes,"Cheched at work sites, markets, etc.",,,5 years or more,"Yes, within the next two weeks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12 months or more,No,,,,,,,Spouse/Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,No,,,Yes
04 0312 114 2,3,103,110.8989912158863,04 0,04 0312,4,Coast/Rural,174,7,04,Coast,Rural,6.8008471,-58.064442,Son/daughter,Male,3,,Mixed,Guyana,,Region 4,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04 0312 114 2,4,104,110.8989912158863,04 0,04 0312,4,Coast/Rural,174,7,04,Coast,Rural,6.8008471,-58.064442,Son/daughter,Male,1,,Mixed,Guyana,,Region 7,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04 0312 134 7,1,101,110.8989912158863,04 0,04 0312,5,Coast/Rural,174,7,04,Coast,Rural,6.8008471,-58.064442,Head,Female,47,Married,East Indian,Guyana,,Region 4,In this city/village,Yes,No,Primary,Std 3/Grd 5,,None,No,,,No,No,99,No,,,No,,,,No,,No,,,No,"Retired, too old for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Housewife,No,,,,,,Spouse/Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,No,,,Yes
04 0312 134 7,2,102,110.8989912158863,04 0,04 0312,5,Coast/Rural,174,7,04,Coast,Rural,6.8008471,-58.064442,Spouse/ partner,Male,51,Married,East Indian,Guyana,,Region 4,In this city/village,Yes,No,Secondary,Frm 1/Grd 7,,None,No,,,Yes,,,,,,,,,,,,,,,,,No,,40,,,,0,0,0,8,8,0,0,,16,,Yes,Yes,No,,,,"Employee (for another person, for a company or for the government)",,A verbal agreement,Permanent without time limit,,,No,No,Yes,No,Yes,Yes,,3,GUYSUCO,MANUFACTURE OF SUGAR,1072,MACHINE OPERATOR,OPERATING THE MACHINE,8344,Government (Central or Local),,,"In a fixed factory, office",50 or more persons,,10 years or more,Yourself,,,,,,,,,,,,,,,,,,76000,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,No,,,Yes
04 0312 138 1,1,101,110.8989912158863,04 0,04 0312,6,Coast/Rural,174,7,04,Coast,Rural,6.8008471,-58.064442,Head,Female,45,Separated,East Indian,Guyana,,Region 4,In this city/village,Yes,No,Primary,Std 4/Grd 6,,None,No,,,No,No,99,No,,,No,,,,No,,No,,,No,Housework/ family responsibilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Housewife,Yes,10,0,Private employee (work for another person or company),,Guyana,Son/Daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,60000,0,0,0,0,No,,,Yes
04 0312 138 1,2,102,110.8989912158863,04 0,04 0312,6,Coast/Rural,174,7,04,Coast,Rural,6.8008471,-58.064442,Son/daughter,Female,23,Married,East Indian,Guyana,,Region 4,In this city/village,Yes,No,Secondary,Frm 2/Grd 8,,None,No,,,No,No,99,No,,,No,,,,No,,No,,,No,Housework/ family responsibilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Housewife,Yes,0,11,Private employee (work for another person or company),,Guyana,Spouse/Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,No,,,Yes
04 0312 138 1,3,103,110.8989912158863,04 0,04 0312,6,Coast/Rural,174,7,04,Coast,Rural,6.8008471,-58.064442,Son/daughter,Male,21,Not Married/ Never lived together,East Indian,Guyana,,Region 4,In this city/village,Yes,No,Primary,Std 3/Grd 5,,None,No,,,No,No,99,No,,,No,,,,Yes,"Cheched at work sites, markets, etc.",,,3 to 4 years,"Yes, within the next two weeks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12 months or more,No,,,,,,,Parents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,No,,,Yes
04 0312 138 1,4,104,110.8989912158863,04 0,04 0312,6,Coast/Rural,174,7,04,Coast,Rural,6.8008471,-58.064442,Son/daughter,Female,12,Not Married/ Never lived together,East Indian,Guyana,,Region 4,In this city/village,Yes,Yes,Secondary,Std 4/Grd 6,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04 0312 138 1,5,105,110.8989912158863,04 0,04 0312,6,Coast/Rural,174,7,04,Coast,Rural,6.8008471,-58.064442,Grand/great-grand child,Female,2,,East Indian,Guyana,,Region 4,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04 0312 138 1,6,106,110.8989912158863,04 0,04 0312,6,Coast/Rural,174,7,04,Coast,Rural,6.8008471,-58.064442,Grand/great-grand child,Female,0,,East Indian,Guyana,,Region 4,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04 0312 138 1,7,107,110.8989912158863,04 0,04 0312,6,Coast/Rural,174,7,04,Coast,Rural,6.8008471,-58.064442,Son/daughter-in-law,Male,25,Married,East Indian,Guyana,,Region 4,In this city/village,Yes,No,Primary,Std 4/Grd 6,,None,No,,,No,Yes,,,No,,,,,,,,,,,,,No,,45,,,,9,9,9,9,9,9,0,,54,,Yes,Yes,No,,,,Self-employed (without paid help),No,,,,,,,,,,No,No records are kept,3,"NO OFFICIAL BUSINESS NAME,  LATCHMAN CONSTRUCTION SERVICES",CONSTRUCTION AND REPAIR OF HOUSES,4100,CARPENTER,CONSTRUCTION AND REPAIR OF HOUSES,7115,"Business owned by individual, family or partners",No,,In a construction site,1 person,,1 year or more but less than 5 years,Yourself,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75000,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,No,,,Yes
04 0312 140 4,1,101,110.8989912158863,04 0,04 0312,6,Coast/Rural,174,7,04,Coast,Rural,6.8008471,-58.064442,Head,Male,39,Married,African/ Black,Guyana,,Region 4,In another city/village of this Guyana region,Yes,No,Secondary,Frm 6/Grd 12,,GCE O' levels/CXC 3-4,No,,,Yes,,,,,,,,,,,,,,,,,No,,72,,,,12,12,12,12,12,12,0,,72,,No,,No,,,,"Employee (for another person, for a company or for the government)",,A verbal agreement,Permanent without time limit,,,Yes,No,Yes,Possibily,Yes,Yes,,3,BANKS,"MANUFACTURE OF BEVERAGES, SNACKS  AND ALCOHOL",1103,SECURITY GUARD,GUARDING THE BUILDING,5414,Corporate business/company (un-limited),"Yes, registered",1 2 3 4,"In a fixed factory, office",50 or more persons,None,1 year or more but less than 5 years,Yourself,,,,,,,,,,,,,,,,,,-1,"F) $50,001  $100,000",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,4000,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,No,,,Yes
04 0312 140 4,2,102,110.8989912158863,04 0,04 0312,6,Coast/Rural,174,7,04,Coast,Rural,6.8008471,-58.064442,Spouse/ partner,Female,40,Married,African/ Black,Guyana,,Region 4,In another city/village of this Guyana region,Yes,No,Secondary,Frm 6/Grd 12,,None,No,,,No,No,99,No,,,No,,,,No,,No,,,No,Housework/ family responsibilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Housewife,Yes,17,0,Private employee (work for another person or company),,Guyana,Spouse/Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,No,,,Yes
04 0312 140 4,3,103,110.8989912158863,04 0,04 0312,6,Coast/Rural,174,7,04,Coast,Rural,6.8008471,-58.064442,Son/daughter,Male,18,Not Married/ Never lived together,African/ Black,Guyana,,Region 4,In this city/village,Yes,No,Secondary,Frm 5/Grd 11,,GCE O' levels/CXC 3-4,No,,,No,No,99,No,,,No,,,,Yes,Nothing (this confirms no job search),Yes,Too young/old to find work,,"Yes, in the last 7 days",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,No,,,,,,Parents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,No,,,Yes
04 0312 140 4,4,104,110.8989912158863,04 0,04 0312,6,Coast/Rural,174,7,04,Coast,Rural,6.8008471,-58.064442,Son/daughter,Male,12,Not Married/ Never lived together,African/ Black,Guyana,,Region 7,In another city/village of this Guyana region,Yes,Yes,Secondary,Std 4/Grd 6,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04 0312 140 4,5,105,110.8989912158863,04 0,04 0312,6,Coast/Rural,174,7,04,Coast,Rural,6.8008471,-58.064442,Son/daughter,Male,4,,African/ Black,Guyana,,Region 4,5,Yes,Yes,Pre-primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04 0322 178 7,1,101,85.09133517809757,04 0,04 0322,6,Coast/Rural,174,7,04,Coast,Rural,6.8090596,-58.072632,Head,Male,54,Married,East Indian,Guyana,,Region 4,In this city/village,Yes,No,Primary,Std 3/Grd 5,,School leaving,No,,,No,No,99,No,,,No,,,,No,,No,,,No,"Illness, injury, disability",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unable to work,Yes,4,0,Private employee (work for another person or company),,Guyana,Son/Daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,No,,,Yes
04 0322 178 7,2,102,85.09133517809757,04 0,04 0322,6,Coast/Rural,174,7,04,Coast,Rural,6.8090596,-58.072632,Spouse/ partner,Female,52,Married,East Indian,Guyana,,Region 4,In this city/village,Yes,No,Primary,Std 4/Grd 6,,School leaving,No,,,No,No,99,No,,,No,,,,No,,No,,,No,"Illness, injury, disability",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unable to work,No,,,,,,Son/Daughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,0,0,0,0,0,0,No,,,Yes
04 0322 184 3,1,101,85.09133517809757,04 0,04 0322,4,Coast/Rural,174,7,04,Coast,Rural,6.8090596,-58.072632,Head,Male,49,Widowed,East Indian,Guyana,,Region 4,In this city/village,Yes,No,Secondary,Frm 2/Grd 8,,School leaving,No,,,Yes,,,,,,,,,,,,,,,,,No,,48,,,,8,8,8,8,8,8,0,,48,,No,,No,,,,"Employee (for another person, for a company or for the government)",,A verbal agreement,Permanent without time limit,,,No,No,No,No,No,No,,3,SPEEDY TYRE SHOP,SELLING VEHICLE  TYRES,4520,LABOURER,PACKING AND UNPACKING TYRES,9622,Other non-governmental private organization,Don't know,,"In a fixed shop, store",2 to 4 persons,1 person,5 years or more but less than 10 years,Yourself,,,,,,,,,,,,,,,,,,25000,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,No,,,Yes
04 0322 184 3,2,102,85.09133517809757,04 0,04 0322,4,Coast/Rural,174,7,04,Coast,Rural,6.8090596,-58.072632,Son/daughter,Male,22,Not Married/ Never lived together,East Indian,Guyana,,Region 4,In this city/village,Yes,No,Secondary,Frm 1/Grd 7,,School leaving,No,,,No,No,99,No,,,No,,,,No,,No,,,No,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,No,,,,,,Parents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1000,0,0,0,0,No,,,Yes
04 0322 197 2,1,101,85.09133517809757,04 0,04 0322,6,Coast/Rural,174,7,04,Coast,Rural,6.8090596,-58.072632,Head,Male,45,Married,Mixed,Guyana,,Region 4,In this city/village,Yes,No,Secondary,Frm 1/Grd 7,,School leaving,No,,,Yes,,,,,,,,,,,,,,,,,No,,60,,,,10,10,10,10,10,10,0,,60,,No,,No,,,,"Employee (for another person, for a company or for the government)",,A verbal agreement,Limited time,2 days or more but less than 1 month,Less than 6 months,No,No,No,No,No,No,,3,MOCHA VILLAGE,CONSTRUCTION WORK,4100,PAINTER,PAINTING BUILDING,7131,Other non-governmental private organization,Don't know,,Other,2 to 4 persons,None,Less than 6 months,Yourself,,,,,,,,,,,,,,,,,,25000,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,No,,,No
04 0322 197 2,2,102,85.09133517809757,04 0,04 0322,6,Coast/Rural,174,7,04,Coast,Rural,6.8090596,-58.072632,Spouse/ partner,Female,44,Married,East Indian,Guyana,,Region 4,In this city/village,Yes,No,Secondary,Frm 1/Grd 7,,School leaving,No,,,No,No,99,No,,,No,,,,No,,Yes,Family responsibilities or housework,,"Yes, within the next two weeks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Housewife,No,,,,,,Spouse/Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,No,,,Yes
04 0322 197 2,3,103,85.09133517809757,04 0,04 0322,6,Coast/Rural,174,7,04,Coast,Rural,6.8090596,-58.072632,Son/daughter,Male,24,Married,Mixed,Guyana,,Region 4,In this city/village,Yes,No,Secondary,Frm 5/Grd 11,,GCE O' levels/CXC 5+,No,,,Yes,,,,,,,,,,,,,,,,,No,,54,,,,9,9,9,9,9,9,0,,54,,No,,No,,,,"Employee (for another person, for a company or for the government)",,A verbal agreement,Limited time,1 month or more but less than 3 months,Less than 6 months,No,No,No,No,No,No,,3,GEORGETOWN,CONSTRUCTION,4100,WELDER,WELDING GATES AND WINDOWS,7212,Other non-governmental private organization,Don't know,,Other,5 to 9 persons,None,Less than 6 months,Yourself,,,,,,,,,,,,,,,,,,20000,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,No,,,Yes
04 0322 197 2,4,104,85.09133517809757,04 0,04 0322,6,Coast/Rural,174,7,04,Coast,Rural,6.8090596,-58.072632,Son/daughter,Male,14,Not Married/ Never lived together,Mixed,Guyana,,Region 4,In this city/village,Yes,Yes,Secondary,Frm 2/Grd 8,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04 0322 197 2,5,105,85.09133517809757,04 0,04 0322,6,Coast/Rural,174,7,04,Coast,Rural,6.8090596,-58.072632,Son/daughter-in-law,Female,30,Married,East Indian,Guyana,,Region 4,In another city/village of this Guyana region,Yes,No,Secondary,Frm 5/Grd 11,,GCE O' levels/CXC 3-4,No,,,No,No,99,No,,,No,,,,No,,Yes,Family responsibilities or housework,,"Yes, in the last 7 days",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Housewife,No,,,,,,Spouse/Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,No,,,Yes
